id,Date,Tweet,cleaned_tweet,hashtags,chatgpt annotation,labels
995,2021-02-14 09:06:09+00:00,"उत्तराखंड के चमोली गढवाल में ग्लेशियर टूटने के कारण  बाढ की बहुत बड़ी तबाही,त्रासदी की दुखद घटना हुई। हमारी संवेदना अपने उत्तराखंड के लोगों के साथ है। राज्य सरकार से हमारी मांग, गुजारिश है की लोगों की शीघ्र से शीघ्र मदद की जाय।
लाल सिंह बिष्ट ,1UKटीम।","उत्तराखंड के चमोली गढवाल में ग्लेशियर टूटने के कारण  बाढ की बहुत बड़ी तबाही,त्रासदी की दुखद घटना हुई। हमारी संवेदना अपने उत्तराखंड के लोगों के साथ है। राज्य सरकार से हमारी मांग, गुजारिश है की लोगों की शीघ्र से शीघ्र मदद की जाय।
लाल सिंह बिष्ट ,1टीम।",[],"{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": ""बाढ़ की बहुत बड़ी तबाही"",
    ""HELP AND RELIEF"": "" राज्य सरकार से हमारी मांग, गुजारिश है की लोगों की शीघ्र से शीघ्र मदद ""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O']"
996,2021-02-09 04:54:07+00:00,"l मनोजवं मारुततुल्यवेगं, जितेन्द्रियं बुद्धिमतां वरिष्ठ ।
l वातात्मजं वानरयूथमुख्यं, श्रीरामदूतं शरणं प्रपद्ये ।
उत्तराखंड मे जो बाढ की वजहसे जो आपदा आई है उसका निवारण जलदगती से हो यही ईश्वर से प्रार्थना.. https://t.co/8SWWRvTRhp"," मनोजवं मारुततुल्यवेगं, जितेन्द्रियं बुद्धिमतां वरिष्ठ ।
 वातात्मजं वानरयूथमुख्यं, श्रीरामदूतं शरणं प्रपद्ये ।
उत्तराखंड मे जो बाढ की वजहसे जो आपदा आई है उसका निवारण जलदगती से हो यही ईश्वर से प्रार्थना.. ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
997,2021-02-09 09:11:06+00:00,"7  को उत्तराखंड के चमोली जिले में अलकनंदा की सहायक नदी क्षेत्र में हिम स्खलन की घटना घटी। जिसके कारण नदी के जलस्तर में काफी वृद्धि हो गई।
अचानक आई बाढ़ से निचले क्षेत्र में धौलीगंगा नदी पर स्थित NTPC की निर्माणाधीन जल विद्युत परियोजना को भी नुकसान पहुंचा: मा0 गृह मंत्री श्री जी https://t.co/dFPvdqRpU9","7  को उत्तराखंड के चमोली जिले में अलकनंदा की सहायक नदी क्षेत्र में हिम स्खलन की घटना घटी। जिसके कारण नदी के जलस्तर में काफी वृद्धि हो गई।
अचानक आई बाढ़ से निचले क्षेत्र में धौलीगंगा नदी पर स्थित  की निर्माणाधीन जल विद्युत परियोजना को भी नुकसान पहुंचा: मा0 गृह मंत्री श्री जी ",[],"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": ""जल विद्युत परियोजना को नुकसान"",
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
998,2021-02-08 04:55:58+00:00,उत्तराखंड बाढ़ त्रासदी पर कांग्रेस महासचिव श्रीमती प्रियंका गांधी वाड्रा जी का संदेश:- https://t.co/FL8aXiA7mu,उत्तराखंड बाढ़ त्रासदी पर कांग्रेस महासचिव श्रीमती प्रियंका गांधी वाड्रा जी का संदेश:-,[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
999,2021-02-07 10:01:35+00:00,"उत्तराखंड के चमोली में ग्लेशियर टूटने से जिले के जोशीमठ स्थित धौलीगंगा नदी में अचानक बाढ़ आ गई है, भयंकर तबाही😥 ईश्वर सबका भला करें
#Uttarakhand #Chamoli #glacier","उत्तराखंड के चमोली में ग्लेशियर टूटने से जिले के जोशीमठ स्थित धौलीगंगा नदी में अचानक बाढ़ आ गई है, भयंकर तबाही ईश्वर सबका भला करें
     ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1000,2021-02-07 10:42:49+00:00,"#उत्तराखंड_बाढ: #शाह ने #रावत को हरसंभव मदद का आश्वासन दिया
#Uttrakhand #AmitShahji @tsrawatbjp #GlacierBurst
https://t.co/UTwwEJvWe9 https://t.co/HDqW972NWt",":  ने  को हरसंभव मदद का आश्वासन दिया
      
 ","['उत्तराखंड_बाढ', 'शाह', 'रावत']","{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1001,2021-02-08 02:01:57+00:00,उत्तराखंड में ग्लेशियो के टूटने से आई बाढ़ में हमारा देश उत्तराखंड के साथ है https://t.co/FFGD7Vphpv,उत्तराखंड में ग्लेशियो के टूटने से आई बाढ़ में हमारा देश उत्तराखंड के साथ है,[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1002,2021-02-07 10:04:52+00:00,"चमोली में ग्लेशियर फट गया, जिससे धौलीगंगा में बाढ़ आ गई।.
उत्तराखंड के लिए प्रार्थना करें।.
हेल्पलाइन नंबर: 1070 या 9557444486।.

कृपया इस जानकारी को साझा करें।.","चमोली में ग्लेशियर फट गया, जिससे धौलीगंगा में बाढ़ आ गई।.
उत्तराखंड के लिए प्रार्थना करें।.
हेल्पलाइन नंबर: 1070 या 9557444486।.

कृपया इस जानकारी को साझा करें।.",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1003,2021-02-07 08:39:11+00:00,उत्तराखंड के चमोली में ग्लेशियर टूटने से जिले के जोशीमठ स्थित धौलीगंगा नदी में अचानक बाढ़ आ गई है. गंगा किनारे वाले जिलों मे प्रशासन को अर्लट रहने के लिए कहा गया है. https://t.co/MCoGHJ9HOE,उत्तराखंड के चमोली में ग्लेशियर टूटने से जिले के जोशीमठ स्थित धौलीगंगा नदी में अचानक बाढ़ आ गई है. गंगा किनारे वाले जिलों मे प्रशासन को अर्लट रहने के लिए कहा गया है.,[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1004,2021-02-08 09:36:28+00:00,"उत्तराखंड की बाढ़ त्रासदी पर फैसला देने से बचें, लोगों के प्रति सहानिभूति जताएं
#50शब्दोंमेंमत

दिप्रिंट का महत्वपूर्ण मामलों पर सबसे तेज नजरिया https://t.co/jyafCjCtQR","उत्तराखंड की बाढ़ त्रासदी पर फैसला देने से बचें, लोगों के प्रति सहानिभूति जताएं
 50शब्दोंमेंमत

दिप्रिंट का महत्वपूर्ण मामलों पर सबसे तेज नजरिया ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1005,2021-06-19 07:47:42+00:00,"*मानसून ट्रैकर:* उत्तराखंड में अलकनंदा नदी का जलस्तर बढ़ा, श्रीनगर-पौड़ी गढ़वाल के निचले इलाके पानी में डूबे; बिहार में बाढ़ के डर से 182 गांवों से हो रहा पलायन 
https://t.co/5Bk7N2MsTA 

*इंस्टॉल करें दैनिक भास्कर ऐप*
https://t.co/lsssDhMSRZ","*मानसून ट्रैकर:* उत्तराखंड में अलकनंदा नदी का जलस्तर बढ़ा, श्रीनगर-पौड़ी गढ़वाल के निचले इलाके पानी में डूबे; बिहार में बाढ़ के डर से 182 गांवों से हो रहा पलायन 
 

*इंस्टॉल करें दैनिक भास्कर ऐप*
",[],"{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": ""182 गांवों से हो रहा पलायन "",
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": ""निचले इलाके पानी में डूबे"",
    ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O']"
