id,Date,Tweet,cleaned_tweet,Json,Help and Relief Phrase,Damage Phrase,Loss Phrase,labels
617,2023-02-11 16:47:18+00:00,"तुर्की-सीरिया भूकंप पीड़ितों की मदद के नाम पर सऊदी अरब ने 70 मिलियन रियाल इकट्ठा कर लिए।

लेकिन अभी तक सीरिया में एक ढेले की मदद भी नहीं की है।
#SyriaNeedsHelp #HelpSyria #SyriaEarthquakeHelp https://t.co/OU6iwoK0rD","तुर्की-सीरिया भूकंप पीड़ितों की मदद के नाम पर सऊदी अरब ने 70 मिलियन रियाल इकट्ठा कर लिए।

लेकिन अभी तक सीरिया में एक ढेले की मदद भी नहीं की है।","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""सऊदी अरब ने 70 मिलियन रियाल इकट्ठा कर लिए""
}
",70 मिलियन रियाल इकट्ठा,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
618,2023-02-10 12:56:41+00:00,*तुर्की-सीरिया भूकंप पीड़ितों की मदद के लिए सऊदी के लोगों ने दान मुहिम के दौरान कुछ ही घंटों में 70 मिलियन रियाल (15 अरब  रुपये से ज्यादा) इकट्ठा कर लिए* https://t.co/vq8xU2LIJU,*तुर्की-सीरिया भूकंप पीड़ितों की मदद के लिए सऊदी के लोगों ने दान मुहिम के दौरान कुछ ही घंटों में 70 मिलियन रियाल (15 अरब  रुपये से ज्यादा) इकट्ठा कर लिए*,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""70 मिलियन रियाल (15 अरब रुपये से ज्यादा) इकट्ठा""
}
",70 मिलियन रियाल (15 अरब रुपये से ज्यादा) इकट्ठा,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O']"
619,2023-02-10 04:49:31+00:00,तुर्की-सीरिया भूकंप में मरने वालों का आंकड़ा  19300.. अल्लाह रहम फरमाए,तुर्की-सीरिया भूकंप में मरने वालों का आंकड़ा  19300.. अल्लाह रहम फरमाए,"{
  ""DEATHS"": ""मरने वालों का आंकड़ा 19300"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'O']"
620,2023-02-14 04:47:15+00:00,"तुर्की-सीरिया भूकंप का जश्न क्यों मना रहे हैं हिंदू राष्ट्रवादी?
मुसलमानों के प्रति अपनी नफ़रत और द्वेष में ये धर्मांध यह भी भूल गए हैं कि तुर्की ने भी उन्हें कोविड के दौरान और अतीत में आए भूकंपों के बाद भी काफी सहायता भेजी थी।
#india #eartquake #world #Islamophobia 
#Turkey #TRT","तुर्की-सीरिया भूकंप का जश्न क्यों मना रहे हैं हिंदू राष्ट्रवादी?
मुसलमानों के प्रति अपनी नफ़रत और द्वेष में ये धर्मांध यह भी भूल गए हैं कि तुर्की ने भी उन्हें कोविड के दौरान और अतीत में आए भूकंपों के बाद भी काफी सहायता भेजी थी।
        
   ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
621,2023-02-07 16:58:26+00:00,"तुर्की -सीरिया भूकंप में मारे गए मासूम लोगों के प्रति गहरी संवेदना 💔 प्रकृति से घायलों के जल्दी स्वस्थ होने की कामनाएँ 💐
#TurkeyEarthquake https://t.co/4to8lfY8KS","तुर्की -सीरिया भूकंप में मारे गए मासूम लोगों के प्रति गहरी संवेदना  प्रकृति से घायलों के जल्दी स्वस्थ होने की कामनाएँ 
  ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
622,2023-02-07 03:10:53+00:00,"Turkey-Syria Earthquakes Update | लगातार 3 भूकंप के झटके से तबाह हो गया तुर्की-सीरिया, अबतक 4000 लोगों की मौत, 15000 घायल, सैकड़ों मलबे में दबे, रेस्क्यू जारी https://t.co/OL1UqdK6Rb","-   | लगातार 3 भूकंप के झटके से तबाह हो गया तुर्की-सीरिया, अबतक 4000 लोगों की मौत, 15000 घायल, सैकड़ों मलबे में दबे, रेस्क्यू जारी","{
  ""DEATHS"": ""4000 लोगों की मौत"",
  ""MISSING"": NaN,
  ""INJURED"": ""15000 घायल"",
  ""TRAP"": ""सैकड़ों मलबे में दबे"",
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""रेस्क्यू जारी""
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-INJURED', 'O', 'B-TRAP', 'I-TRAP', 'I-TRAP', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF']"
623,2023-02-07 09:37:17+00:00,"तुर्की-सीरिया भूकंप: मलबे में दबी मां ने मरने से पहले बच्चे को दिया जन्म,देखें VIDEO
https://t.co/4EytHFWveC","तुर्की-सीरिया भूकंप: मलबे में दबी मां ने मरने से पहले बच्चे को दिया जन्म,देखें ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
624,2023-02-06 07:00:24+00:00,"तुर्की-सीरिया में विनाशकारी भूकंप, 175 लोगों की मौत और हजारों घायल, देखें- Video 
#Earthquake #TurkeySyria #Haribhoomi 
https://t.co/G8PqYUy23H","तुर्की-सीरिया में विनाशकारी भूकंप, 175 लोगों की मौत और हजारों घायल, देखें-","{
  ""DEATHS"": ""175 लोगों की मौत"",
  ""MISSING"": NaN,
  ""INJURED"": ""हजारों घायल"",
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-INJURED', 'O', 'O']"
625,2023-02-20 18:25:32+00:00,"तुर्की-सीरिया में फिर भूकंप के जोरदार झटके, रिक्टर पैमाने पर 6.3 रही तीव्रता 

https://t.co/F4JHD3PyQ1","तुर्की-सीरिया में फिर भूकंप के जोरदार झटके, रिक्टर पैमाने पर 6.3 रही तीव्रता","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
626,2023-02-07 09:45:43+00:00,"तुर्कि-सीरिया में भूकंप से तबाही, 2500 से ज्यादा की मौत, कई लोग मलबे में दबे https://t.co/Bl1BLr3ia6","तुर्कि-सीरिया में भूकंप से तबाही, 2500 से ज्यादा की मौत, कई लोग मलबे में दबे","{
  ""DEATHS"": ""2500 से ज्यादा की मौत"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": ""कई लोग मलबे में दबे"",
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP', 'I-TRAP']"
627,2023-02-07 06:59:42+00:00,"➡️ तुर्की-सीरिया में विनाशकारी भूकंप से अब तक 4000 लोगों की मौत, चारों तरफ लाशों के ढेर

➡️ Read full story here :- 

https://t.co/1bQlCSZOd7

#Turkey #Syria #Turkiye #TurkeyQuake #TurkeySyriaEarthquake #earthquakeinturkey","तुर्की-सीरिया में विनाशकारी भूकंप से अब तक 4000 लोगों की मौत, चारों तरफ लाशों के ढेर

     :-","{
  ""DEATHS"": ""4000 लोगों की मौत"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
628,2023-02-08 17:51:59+00:00,"@narendramodi @PMOIndia  तुर्की, सीरिया मे भूकंप... यह प्राकृतिक आपदा है... उन्हे उनके..?? भरोसे छोड़े... 

अपने को किया... अपनी, अपनो की निपटे... यही बिनती है... हमे शांतिदूत नही बनना न लुटाना खजाना...","   तुर्की, सीरिया मे भूकंप... यह प्राकृतिक आपदा है... उन्हे उनके..?? भरोसे छोड़े... 

अपने को किया... अपनी, अपनो की निपटे... यही बिनती है... हमे शांतिदूत नही बनना न लुटाना खजाना...","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
629,2023-02-07 10:20:08+00:00,"तुर्की , सीरिया में भूकंप से 20000 लोगो की जान जाने और घायल होने की आशंका @WHO ने जताई है 
भारत की @NDRFHQ की टीम भी मदद को पहुँच चुकी है। 
आप सब से भी मदद और दुआ की गुज़ारिश है 🤲

#TurkeyEarthquake #syriaearthquake 
 https://t.co/IffUuxwSPw","तुर्की , सीरिया में भूकंप से 20000 लोगो की जान जाने और घायल होने की आशंका  ने जताई है 
भारत की  की टीम भी मदद को पहुँच चुकी है। 
आप सब से भी मदद और दुआ की गुज़ारिश है","{
  ""DEATHS"": ""20000 लोगो की जान जाने"",
  ""MISSING"": NaN,
  ""INJURED"": ""घायल होने की आशंका"",
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""भारत की टीम भी मदद को पहुँच चुकी है""
}
",भारत की की टीम भी मदद को पहुँच चुकी,,,"['O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-INJURED', 'I-INJURED', 'I-INJURED', 'I-INJURED', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
630,2023-02-17 10:18:10+00:00,"अब कोई विदेशी इस पर भी रिपोर्ट न छापने आ जाये😜

अफगानिस्तान में सुबह कुछ इलाकों में भूकंप आया,ये भूकम्प भी मोमिनों के ही देशों में क्यों आ रहा
तुर्की,सीरिया अब अफगानिस्तान 😂

कश्मीर में 32साल बाद प्राइवेट स्कूलों में हिंदी पढ़ाई जाएगी
कांग्रेस द्वारा भारत को दिए हर जख्म का

P7","अब कोई विदेशी इस पर भी रिपोर्ट न छापने आ जाये

अफगानिस्तान में सुबह कुछ इलाकों में भूकंप आया,ये भूकम्प भी मोमिनों के ही देशों में क्यों आ रहा
तुर्की,सीरिया अब अफगानिस्तान 

कश्मीर में 32साल बाद प्राइवेट स्कूलों में हिंदी पढ़ाई जाएगी
कांग्रेस द्वारा भारत को दिए हर जख्म का

7","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}
",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
